problem,algorithm,seed,engine,pop_size,max_evaluations,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat2,nsgaii,12,numba,100,25000,1.568181899987394,100,0.9918073604709381,0.006088630780343547
zcat2,nsgaii,13,numba,100,25000,1.6105524000013247,100,0.9914557516744997,0.006174677948193586
zcat2,nsgaii,14,numba,100,25000,1.573511700000381,100,0.9916835215168149,0.006008441471943727
zcat2,nsgaii,15,numba,100,25000,1.505912199994782,100,0.9906230720125618,0.00662990637137344
zcat2,nsgaii,16,numba,100,25000,1.590776700002607,100,0.9905756006794392,0.006712330325794737
zcat2,nsgaii,17,numba,100,25000,1.5640042000159156,100,0.9912990734827031,0.006170524544377624
zcat2,nsgaii,18,numba,100,25000,1.5488517000048887,100,0.991531380290481,0.006074824676449292
zcat2,nsgaii,19,numba,100,25000,1.6447180999966804,100,0.9913420192855678,0.006135339522232969
zcat2,nsgaii,20,numba,100,25000,1.6435733999824151,100,0.9912046150022912,0.006341507298233736
zcat2,gces,0,numba,100,25000,6.228875500004506,100,0.9921848618205543,0.005405079489270576
zcat2,gces,1,numba,100,25000,6.13841240000329,100,0.9916502845182843,0.0062768717346311075
zcat2,gces,2,numba,100,25000,6.06450509998831,100,0.9921744755884254,0.005847715646531776
zcat2,gces,3,numba,100,25000,5.823999799991725,100,0.9923008263720052,0.00563404466551678
zcat2,gces,4,numba,100,25000,6.288583999994444,100,0.9922551083197118,0.005725504230811513
zcat2,gces,5,numba,100,25000,6.232086200005142,100,0.9925621879487082,0.005589779122650372
zcat2,gces,6,numba,100,25000,6.142122699995525,100,0.9915092354710963,0.006061776461735271
zcat2,gces,7,numba,100,25000,6.2123966999934055,100,0.9927950931177769,0.005406037680833617
zcat2,gces,8,numba,100,25000,6.2164309000072535,100,0.9924946321389554,0.005446237143028072
zcat2,gces,9,numba,100,25000,6.487979800003814,100,0.9926994715997934,0.005557190720293832
zcat2,gces,10,numba,100,25000,6.5881915999925695,100,0.9926389258176871,0.005483078283167263
zcat2,gces,11,numba,100,25000,6.441680400021141,100,0.9917353522086285,0.006185669179496269
zcat2,gces,12,numba,100,25000,6.394075999996858,100,0.992909807674134,0.005200915408293035
zcat2,gces,13,numba,100,25000,5.506508099992061,100,0.992413824377714,0.005797055504130346
zcat2,gces,14,numba,100,25000,5.126041699986672,100,0.9924656689251574,0.005680839212475464
zcat2,gces,15,numba,100,25000,5.1248109999869484,100,0.9926102438405238,0.005336486504758749
zcat2,gces,16,numba,100,25000,5.150985000014771,100,0.9928186036193882,0.005321251123034614
zcat2,gces,17,numba,100,25000,4.981809599994449,100,0.99228691313613,0.0056750051950573
zcat2,gces,18,numba,100,25000,5.232119299995247,100,0.9921787565627063,0.005439956801366591
zcat2,gces,19,numba,100,25000,5.127071499999147,100,0.9919471573524067,0.005900589013560456
zcat2,gces,20,numba,100,25000,5.165550200006692,100,0.9924288357967775,0.005402254200910396
zcat3,nsgaii,0,numba,100,25000,1.1359540999983437,100,0.980622119395297,0.00829090869231389
zcat3,nsgaii,1,numba,100,25000,1.2473224000132177,100,0.9819230282984341,0.0077360488900903145
zcat3,nsgaii,2,numba,100,25000,1.2185873999842443,100,0.9827736750234423,0.0073969340238391025
