variant,problem,n_obj,obj_group,algorithm,engine,n_evals,seed,runtime_seconds,n_solutions,hypervolume,archive_active,aos_active,algorithm_config
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,23,9.710923569989973,100,0.9988682103882378,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 23, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,24,9.706658292998327,100,0.9987144699456988,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 24, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,25,9.627352530995267,100,0.9976028907279765,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 25, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,26,9.777597477994277,100,0.9977420201147473,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 26, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,27,9.683355196000775,100,0.9982313232677918,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 27, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,28,9.722369597002398,100,0.9964914336706032,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 28, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re33,3,3-obj,NSGA-II,numpy,50000,29,9.69804131599085,100,0.9963476893414245,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 167200217065.02856, ""hv_reference_point"": [5.306701000000237, 9.045750241607285, 3571184127.6654167], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.25, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.25}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.25}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 29, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re34,3,3-obj,NSGA-II,numpy,50000,0,9.129926506997435,100,0.9799927618340621,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 25.995944208430306, ""hv_reference_point"": [1695.2002017029988, 10.745400310337084, 0.2640009999620987], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.2, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.2}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.2}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 0, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re34,3,3-obj,NSGA-II,numpy,50000,1,9.111589829000877,100,0.9790609431439183,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 25.995944208430306, ""hv_reference_point"": [1695.2002017029988, 10.745400310337084, 0.2640009999620987], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.2, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.2}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.2}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 1, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re34,3,3-obj,NSGA-II,numpy,50000,2,9.117303848004667,100,0.980092116785323,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 25.995944208430306, ""hv_reference_point"": [1695.2002017029988, 10.745400310337084, 0.2640009999620987], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.2, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.2}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.2}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 2, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re34,3,3-obj,NSGA-II,numpy,50000,3,9.196067051991122,100,0.9782283034590223,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 25.995944208430306, ""hv_reference_point"": [1695.2002017029988, 10.745400310337084, 0.2640009999620987], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.2, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.2}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.2}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 3, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
aos_archive,re34,3,3-obj,NSGA-II,numpy,50000,4,9.487752651999472,100,0.9715536675098194,1,1,"{""adaptive_operator_selection"": {""c"": 1.0, ""enabled"": true, ""epsilon"": 0.05, ""floor_prob"": 0.0, ""gamma"": 0.2, ""hv_reference_hv"": 25.995944208430306, ""hv_reference_point"": [1695.2002017029988, 10.745400310337084, 0.2640009999620987], ""method"": ""epsilon_greedy"", ""min_usage"": 0, ""operator_pool"": [{""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""pcx"", {""prob"": 1.0, ""sigma_eta"": 0.1, ""sigma_zeta"": 0.1}], ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}]}, {""crossover"": [""undx"", {""eta"": 0.35, ""prob"": 1.0, ""zeta"": 0.5}], ""mutation"": [""gaussian"", {""prob"": 0.2, ""sigma"": 0.1}]}, {""crossover"": [""simplex"", {""epsilon"": 0.5, ""prob"": 1.0}], ""mutation"": [""uniform_reset"", {""prob"": 0.2}]}, {""crossover"": [""blx_alpha"", {""alpha"": 0.5, ""prob"": 0.9, ""repair"": ""random""}], ""mutation"": [""cauchy"", {""gamma"": 0.1, ""prob"": 0.2}]}], ""reward_scope"": ""combined"", ""reward_weights"": {""hv_delta"": 0.2, ""nd_insertions"": 0.4, ""survival"": 0.4}, ""rng_seed"": 4, ""window_size"": 0}, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.2}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
