variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,cec2009_uf2,UF,numba,100000,23,100000,9.21681919999537,0.9292223411680908
baseline,cec2009_uf2,UF,numba,100000,24,5000,0.5660063999821432,0.8230628899537913
baseline,cec2009_uf2,UF,numba,100000,24,10000,1.08472260000417,0.8699678698477716
baseline,cec2009_uf2,UF,numba,100000,24,20000,2.1484155999787617,0.9035901400576204
baseline,cec2009_uf2,UF,numba,100000,24,50000,5.003326599980937,0.9268484951222185
baseline,cec2009_uf2,UF,numba,100000,24,100000,9.069362099980935,0.933863680838862
baseline,cec2009_uf2,UF,numba,100000,25,5000,0.3772517000033986,0.8365543777117108
baseline,cec2009_uf2,UF,numba,100000,25,10000,0.9257519000093452,0.8788051696084924
baseline,cec2009_uf2,UF,numba,100000,25,20000,1.8098603999824263,0.8941594827337893
baseline,cec2009_uf2,UF,numba,100000,25,50000,4.429525199986529,0.916433111965824
baseline,cec2009_uf2,UF,numba,100000,25,100000,8.925435599987395,0.9303621107999988
baseline,cec2009_uf2,UF,numba,100000,26,5000,0.427011499996297,0.8508530043824646
baseline,cec2009_uf2,UF,numba,100000,26,10000,0.9721738999942318,0.8916527611235765
baseline,cec2009_uf2,UF,numba,100000,26,20000,1.8701643999957012,0.9051370316435702
baseline,cec2009_uf2,UF,numba,100000,26,50000,4.584952399978647,0.9173749338633364
baseline,cec2009_uf2,UF,numba,100000,26,100000,9.266162899992196,0.9238035841429072
baseline,cec2009_uf2,UF,numba,100000,27,5000,0.2522458000166807,0.8201888878253188
baseline,cec2009_uf2,UF,numba,100000,27,10000,0.5450573000125587,0.8847326346899501
baseline,cec2009_uf2,UF,numba,100000,27,20000,1.0629386999935375,0.902116039463654
baseline,cec2009_uf2,UF,numba,100000,27,50000,2.6926786999974865,0.9322971618426308
baseline,cec2009_uf2,UF,numba,100000,27,100000,5.517268199997488,0.9424971287244546
baseline,cec2009_uf2,UF,numba,100000,28,5000,0.239183999976376,0.8321134890817187
baseline,cec2009_uf2,UF,numba,100000,28,10000,0.6066309999732766,0.8769029253468782
baseline,cec2009_uf2,UF,numba,100000,28,20000,1.557631699979538,0.8990679678940806
baseline,cec2009_uf2,UF,numba,100000,28,50000,4.318295899982331,0.92631871118556
baseline,cec2009_uf2,UF,numba,100000,28,100000,8.945762699993793,0.9405229709601096
baseline,cec2009_uf2,UF,numba,100000,29,5000,0.2124869000108447,0.8606166656680312
baseline,cec2009_uf2,UF,numba,100000,29,10000,0.5198175999976229,0.8926262341549386
baseline,cec2009_uf2,UF,numba,100000,29,20000,1.092950099991867,0.9112017165759322
baseline,cec2009_uf2,UF,numba,100000,29,50000,2.79734049999388,0.9290801571415866
baseline,cec2009_uf2,UF,numba,100000,29,100000,5.561786500009475,0.9374261611216916
baseline,cec2009_uf3,UF,numba,100000,0,5000,0.2135604000068269,0.2020537625324236
baseline,cec2009_uf3,UF,numba,100000,0,10000,0.4511863999941852,0.2953143674385365
baseline,cec2009_uf3,UF,numba,100000,0,20000,0.8788437999901362,0.508765725856251
baseline,cec2009_uf3,UF,numba,100000,0,50000,2.044813399988925,0.6201145334116496
baseline,cec2009_uf3,UF,numba,100000,0,100000,4.344174300000304,0.6285465191065696
baseline,cec2009_uf3,UF,numba,100000,1,5000,0.2960223999980371,0.1726150754854387
baseline,cec2009_uf3,UF,numba,100000,1,10000,0.5514712999865878,0.2293845862001195
baseline,cec2009_uf3,UF,numba,100000,1,20000,1.4161423000041395,0.3625654204453716
baseline,cec2009_uf3,UF,numba,100000,1,50000,3.596708500001114,0.6227752401830162
