run_id,host,variant,variant_group,problem,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__dtlz2__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,2,numpy,40,800,800,31.133400043472648,40,True,adaptive_hierarchical_joint,simple_improvement,0.14045098835733041,0.14045098835733041,0.25537894965198477,8,15,0,0.6675900277008311,0.22991689750692518,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,13.483093424461543,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16878562407992104,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed2.json
nsgaii__dtlz2__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,dtlz2,3,numpy,40,800,800,21.736999973654747,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.573059551671939,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13767870139310032,
nsgaii__dtlz2__fixed_de__seed3,nsgaii,fixed_de,fixed,dtlz2,3,numpy,40,800,800,28.062600060366094,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.869943430007279,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.257498509451616,
nsgaii__dtlz2__adaptive_flat_operator__seed3,nsgaii,adaptive_flat_operator,adaptive,dtlz2,3,numpy,40,800,800,33.02309999708086,40,True,adaptive_flat_operator,simple_improvement,0.15577466723716776,0.15577466723716776,0.2381684270834452,8,0,0,0.6675900277008311,1.0,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.557948926283778,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.15596600720278436,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed3.json
nsgaii__dtlz2__adaptive_flat_parameter__seed3,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,3,numpy,40,800,800,33.169700065627694,40,True,adaptive_flat_parameter,simple_improvement,0.1860618769656149,0.1860618769656149,0.2634631543371238,0,16,2,1.0,0.21329639889196672,0.6121883656509695,19,True,1.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,13.490130534236004,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.14414646913367557,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed3.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,3,numpy,40,800,800,38.294399972073734,40,True,adaptive_hierarchical_joint,simple_improvement,0.15959662446760092,0.15959662446760092,0.2843894640375909,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,13.523241174237334,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16151603180407076,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed3.json
nsgaii__dtlz2__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,dtlz2,4,numpy,40,800,800,23.45530001912266,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.573770831450169,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1452176002402931,
nsgaii__dtlz2__fixed_de__seed4,nsgaii,fixed_de,fixed,dtlz2,4,numpy,40,800,800,19.920799997635186,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.872206156790659,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.28146418605693035,
nsgaii__dtlz2__adaptive_flat_operator__seed4,nsgaii,adaptive_flat_operator,adaptive,dtlz2,4,numpy,40,800,800,33.194600022397935,40,True,adaptive_flat_operator,simple_improvement,0.1583820972983504,0.1583820972983504,0.2610789379104972,10,0,0,0.5678670360110804,1.0,1.0,19,True,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.391147082868942,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.19725854967361892,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed4.json
nsgaii__dtlz2__adaptive_flat_parameter__seed4,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,4,numpy,40,800,800,40.878099971450865,40,True,adaptive_flat_parameter,simple_improvement,0.18813448100657904,0.18813448100657904,0.28000526914471074,0,15,2,1.0,0.2520775623268698,0.5013850415512464,19,True,1.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.10526315789473684,13.10898918616055,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.2184201210508917,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed4.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,4,numpy,40,800,800,33.515899907797575,40,True,adaptive_hierarchical_joint,simple_improvement,0.147689043315694,0.147689043315694,0.25949472144834307,8,14,0,0.6675900277008311,0.22437673130193903,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.10526315789473684,13.546139774758817,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16490062961412816,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed4.json
nsgaii__dtlz2__fixed_sbx__seed5,nsgaii,fixed_sbx,fixed,dtlz2,5,numpy,40,800,800,23.571400088258088,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57544846689311,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.14976070452585521,
nsgaii__dtlz2__fixed_de__seed5,nsgaii,fixed_de,fixed,dtlz2,5,numpy,40,800,800,20.5603000940755,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166209981044034,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.23403597844893925,
nsgaii__dtlz2__adaptive_flat_operator__seed5,nsgaii,adaptive_flat_operator,adaptive,dtlz2,5,numpy,40,800,800,35.74710001703352,40,True,adaptive_flat_operator,simple_improvement,0.15927198117134272,0.15927198117134272,0.257573697078777,8,0,0,0.6675900277008311,1.0,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.558352568624962,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1560023422314233,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed5.json
nsgaii__dtlz2__adaptive_flat_parameter__seed5,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,5,numpy,40,800,800,30.233099940232933,40,True,adaptive_flat_parameter,simple_improvement,0.18463967666169698,0.18463967666169698,0.22558945133105704,0,15,1,1.0,0.29639889196675895,0.5346260387811634,19,True,1.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.10526315789473684,13.435731586530952,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.18282035903175914,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed5.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed5,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,5,numpy,40,800,800,37.19840000849217,40,True,adaptive_hierarchical_joint,simple_improvement,0.1543073461137297,0.1543073461137297,0.2834894694387913,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,13.459645276962998,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1839994370480731,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed5.json
nsgaii__dtlz2__fixed_sbx__seed6,nsgaii,fixed_sbx,fixed,dtlz2,6,numpy,40,800,800,19.483500043861568,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.434862046478578,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.15283333202227153,
nsgaii__dtlz2__fixed_de__seed6,nsgaii,fixed_de,fixed,dtlz2,6,numpy,40,800,800,26.125900098122656,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.238275108364927,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.21770493288381257,
nsgaii__dtlz2__adaptive_flat_operator__seed6,nsgaii,adaptive_flat_operator,adaptive,dtlz2,6,numpy,40,800,800,34.22939998563379,40,True,adaptive_flat_operator,simple_improvement,0.16127770656991713,0.16127770656991713,0.28305788720516784,9,0,0,0.6121883656509695,1.0,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.560484489399261,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.15803285729455435,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed6.json
nsgaii__dtlz2__adaptive_flat_parameter__seed6,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,6,numpy,40,800,800,32.5038000009954,40,True,adaptive_flat_parameter,simple_improvement,0.20056019355857554,0.20056019355857554,0.24197893952460667,0,15,1,1.0,0.29639889196675895,0.5346260387811634,19,True,1.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.10526315789473684,13.231480624771919,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.23255832724965414,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed6.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed6,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,6,numpy,40,800,800,35.95749998930842,40,True,adaptive_hierarchical_joint,simple_improvement,0.1345187874636423,0.1345187874636423,0.2696578954591563,8,16,0,0.6675900277008311,0.22991689750692518,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,13.330535652720979,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.20438764732361714,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed6.json
nsgaii__dtlz2__fixed_sbx__seed7,nsgaii,fixed_sbx,fixed,dtlz2,7,numpy,40,800,800,27.79060008469969,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.395671403174866,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.17363261710942934,
nsgaii__dtlz2__fixed_de__seed7,nsgaii,fixed_de,fixed,dtlz2,7,numpy,40,800,800,18.269199994392693,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.187696721332532,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.21193031920020725,
nsgaii__dtlz2__adaptive_flat_operator__seed7,nsgaii,adaptive_flat_operator,adaptive,dtlz2,7,numpy,40,800,800,31.039100023917854,40,True,adaptive_flat_operator,simple_improvement,0.15192707843949246,0.15192707843949246,0.2324947180520547,10,0,0,0.6121883656509695,1.0,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.471168213282063,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.17672724323849462,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed7.json
nsgaii__dtlz2__adaptive_flat_parameter__seed7,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,7,numpy,40,800,800,34.689699998125434,40,True,adaptive_flat_parameter,simple_improvement,0.1843318937973991,0.1843318937973991,0.29058418677825676,0,15,2,1.0,0.22991689750692518,0.6121883656509695,19,True,1.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.10526315789473684,13.500680771710002,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16308589338436313,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed7.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed7,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,7,numpy,40,800,800,33.46229996532202,40,True,adaptive_hierarchical_joint,simple_improvement,0.14969883018937058,0.14969883018937058,0.24613685979458846,8,14,0,0.6675900277008311,0.22991689750692518,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,13.534716847635332,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16597670624584646,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed7.json
nsgaii__dtlz2__fixed_sbx__seed8,nsgaii,fixed_sbx,fixed,dtlz2,8,numpy,40,800,800,20.343200070783496,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.568958626955357,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.11948560169192582,
nsgaii__dtlz2__fixed_de__seed8,nsgaii,fixed_de,fixed,dtlz2,8,numpy,40,800,800,17.289799987338483,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.218669372832128,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.2390260431306624,
nsgaii__dtlz2__adaptive_flat_operator__seed8,nsgaii,adaptive_flat_operator,adaptive,dtlz2,8,numpy,40,800,800,38.27869996894151,40,True,adaptive_flat_operator,simple_improvement,0.1452490334862283,0.1452490334862283,0.2544000009564977,9,0,0,0.6121883656509695,1.0,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.615229262250178,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1507400099692004,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed8.json
nsgaii__dtlz2__adaptive_flat_parameter__seed8,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,8,numpy,40,800,800,37.717900006100535,40,True,adaptive_flat_parameter,simple_improvement,0.18172288886508786,0.18172288886508786,0.28338949318583073,0,15,2,1.0,0.22991689750692518,0.6675900277008311,19,True,1.0,0.0,0.0,0.7894736842105263,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.10526315789473684,13.579614216558399,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13462264389499914,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed8.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed8,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,8,numpy,40,800,800,35.957799991592765,40,True,adaptive_hierarchical_joint,simple_improvement,0.15004693003699096,0.15004693003699096,0.29461579642405633,10,14,0,0.6121883656509695,0.20775623268698057,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.15789473684210525,13.644777918931599,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13265785838351135,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed8.json
nsgaii__dtlz2__fixed_sbx__seed9,nsgaii,fixed_sbx,fixed,dtlz2,9,numpy,40,800,800,26.58579999115318,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57017985421016,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13742445129278866,
nsgaii__dtlz2__fixed_de__seed9,nsgaii,fixed_de,fixed,dtlz2,9,numpy,40,800,800,23.596800048835576,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48432059930293,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1641478538675053,
nsgaii__dtlz2__adaptive_flat_operator__seed9,nsgaii,adaptive_flat_operator,adaptive,dtlz2,9,numpy,40,800,800,36.23219998553395,40,True,adaptive_flat_operator,simple_improvement,0.1468429504332113,0.1468429504332113,0.2534841983824184,10,0,0,0.6121883656509695,1.0,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.577841270964786,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.14481349288918294,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed9.json
nsgaii__dtlz2__adaptive_flat_parameter__seed9,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,9,numpy,40,800,800,33.6252999259159,40,True,adaptive_flat_parameter,simple_improvement,0.18331266753883052,0.18331266753883052,0.2522157983070141,0,16,2,1.0,0.21883656509695287,0.7340720221606647,19,True,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,13.534586650952267,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1509408237413568,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed9.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed9,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,9,numpy,40,800,800,35.96150001976639,40,True,adaptive_hierarchical_joint,simple_improvement,0.13996573996828646,0.13996573996828646,0.24381052629139863,10,15,0,0.6121883656509695,0.21329639889196672,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.15789473684210525,13.462374491385955,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.19614599102311722,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed9.json
moead__zdt1__fixed_sbx__seed0,moead,fixed_sbx,fixed,zdt1,0,numpy,40,800,800,602.0770999602973,20,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41219567596453,"[1.1, 4.319756293365375]",0.8289837627696492,
moead__zdt1__fixed_de__seed0,moead,fixed_de,fixed,zdt1,0,numpy,40,800,800,121.30459991749376,17,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22772335688715,"[1.1, 4.319756293365375]",1.2598097819881413,
moead__zdt1__adaptive_flat_operator__seed0,moead,adaptive_flat_operator,adaptive,zdt1,0,numpy,40,800,800,522.4034000420943,21,True,adaptive_flat_operator,simple_improvement,0.3460970370252835,0.3460970370252835,0.25228381656281845,36,0,12,0.8770775623268698,1.0,0.9462638504155123,760,True,0.06578947368421052,0.9342105263157895,0.0,0.9723684210526315,0.02763157894736842,0.0,1.0,0.0,0.0,0.0,3.3160849048342835,"[1.1, 4.319756293365375]",0.5381971419191599,policy_states\moead__zdt1__adaptive_flat_operator__seed0.json
moead__zdt1__adaptive_flat_parameter__seed0,moead,adaptive_flat_parameter,adaptive,zdt1,0,numpy,40,800,800,550.4477999638766,19,True,adaptive_flat_parameter,simple_improvement,0.3403445792420755,0.3403445792420755,0.2759242102528285,0,169,0,1.0,0.4364854570637119,1.0,760,True,1.0,0.0,0.0,1.0,0.0,0.5960526315789474,0.060526315789473685,0.06315789473684211,0.2710526315789474,0.009210526315789473,3.214882387499796,"[1.1, 4.319756293365375]",0.5331575503484092,policy_states\moead__zdt1__adaptive_flat_parameter__seed0.json
moead__zdt1__adaptive_hierarchical_joint__seed0,moead,adaptive_hierarchical_joint,adaptive,zdt1,0,numpy,40,800,800,558.2111000549048,15,True,adaptive_hierarchical_joint,simple_improvement,0.3079011352507371,0.3079011352507371,0.26877618679703263,26,196,0,0.9537534626038782,0.3656405817174515,1.0,760,True,0.02368421052631579,0.9763157894736842,0.0,1.0,0.0,0.42105263157894735,0.04078947368421053,0.075,0.4236842105263158,0.039473684210526314,3.760683531759735,"[1.1, 4.319756293365375]",0.30648639357537,policy_states\moead__zdt1__adaptive_hierarchical_joint__seed0.json
moead__zdt1__fixed_sbx__seed1,moead,fixed_sbx,fixed,zdt1,1,numpy,40,800,800,117.8638000274077,15,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3942981737267894,"[1.1, 4.319756293365375]",0.408549018096881,
moead__zdt1__fixed_de__seed1,moead,fixed_de,fixed,zdt1,1,numpy,40,800,800,133.2214999711141,33,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766881164767473,"[1.1, 4.319756293365375]",1.1859663057615246,
moead__zdt1__adaptive_flat_operator__seed1,moead,adaptive_flat_operator,adaptive,zdt1,1,numpy,40,800,800,548.7873000092804,16,True,adaptive_flat_operator,simple_improvement,0.3545935955203074,0.3545935955203074,0.2680474997951502,42,0,4,0.8793663434903047,1.0,0.9843351800554017,760,True,0.06447368421052632,0.9355263157894737,0.0,0.9921052631578947,0.007894736842105263,0.0,1.0,0.0,0.0,0.0,3.380539712349495,"[1.1, 4.319756293365375]",0.5944753864056966,policy_states\moead__zdt1__adaptive_flat_operator__seed1.json
moead__zdt1__adaptive_flat_parameter__seed1,moead,adaptive_flat_parameter,adaptive,zdt1,1,numpy,40,800,800,584.6613999456167,18,True,adaptive_flat_parameter,simple_improvement,0.3261686777085609,0.3261686777085609,0.28914618658171476,0,211,0,1.0,0.4127631578947368,1.0,760,True,1.0,0.0,0.0,1.0,0.0,0.575,0.06184210526315789,0.04342105263157895,0.2723684210526316,0.04736842105263158,3.4995142521895013,"[1.1, 4.319756293365375]",0.36031418011662986,policy_states\moead__zdt1__adaptive_flat_parameter__seed1.json
moead__zdt1__adaptive_hierarchical_joint__seed1,moead,adaptive_hierarchical_joint,adaptive,zdt1,1,numpy,40,800,800,557.5771000003442,16,True,adaptive_hierarchical_joint,simple_improvement,0.3024928761235136,0.3024928761235136,0.27576999763320936,86,189,20,0.7676038781163435,0.33934210526315794,0.9169286703601109,760,True,0.13421052631578947,0.8657894736842106,0.0,0.9565789473684211,0.04342105263157895,0.225,0.09868421052631579,0.08552631578947369,0.5157894736842106,0.075,3.1636545979635646,"[1.1, 4.319756293365375]",0.549730502395233,policy_states\moead__zdt1__adaptive_hierarchical_joint__seed1.json
moead__zdt1__fixed_sbx__seed2,moead,fixed_sbx,fixed,zdt1,2,numpy,40,800,800,117.61780001688749,18,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321830404730964,"[1.1, 4.319756293365375]",0.5213105153908678,
moead__zdt1__fixed_de__seed2,moead,fixed_de,fixed,zdt1,2,numpy,40,800,800,121.6640000930056,23,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557169765927373,"[1.1, 4.319756293365375]",1.3182158399666748,
moead__zdt1__adaptive_flat_operator__seed2,moead,adaptive_flat_operator,adaptive,zdt1,2,numpy,40,800,800,561.7926999693736,16,True,adaptive_flat_operator,simple_improvement,0.3473210697201447,0.3473210697201447,0.27633934192923143,62,0,0,0.8435768698060941,1.0,1.0,760,True,0.08552631578947369,0.9144736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4473820310185874,"[1.1, 4.319756293365375]",0.5069132739249761,policy_states\moead__zdt1__adaptive_flat_operator__seed2.json
moead__zdt1__adaptive_flat_parameter__seed2,moead,adaptive_flat_parameter,adaptive,zdt1,2,numpy,40,800,800,561.6946000372991,17,True,adaptive_flat_parameter,simple_improvement,0.3549915169344156,0.3549915169344156,0.28652644832618535,0,193,0,1.0,0.4710283933518005,1.0,760,True,1.0,0.0,0.0,1.0,0.0,0.6513157894736842,0.05526315789473684,0.06578947368421052,0.19605263157894737,0.031578947368421054,3.6481044497553468,"[1.1, 4.319756293365375]",0.3948932108306702,policy_states\moead__zdt1__adaptive_flat_parameter__seed2.json
moead__zdt1__adaptive_hierarchical_joint__seed2,moead,adaptive_hierarchical_joint,adaptive,zdt1,2,numpy,40,800,800,529.4104999629781,19,True,adaptive_hierarchical_joint,simple_improvement,0.29700907402905835,0.29700907402905835,0.26147407923800575,58,226,0,0.8435768698060941,0.41233033240997236,1.0,760,True,0.08552631578947369,0.9144736842105263,0.0,1.0,0.0,0.5697368421052632,0.07105263157894737,0.05263157894736842,0.28157894736842104,0.025,3.6893335707576114,"[1.1, 4.319756293365375]",0.4370734540027409,policy_states\moead__zdt1__adaptive_hierarchical_joint__seed2.json
moead__zdt1__fixed_sbx__seed3,moead,fixed_sbx,fixed,zdt1,3,numpy,40,800,800,122.58149997796863,18,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4499279763535533,"[1.1, 4.319756293365375]",0.5014930507608844,
moead__zdt1__fixed_de__seed3,moead,fixed_de,fixed,zdt1,3,numpy,40,800,800,128.19009996019304,28,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7050781825142036,"[1.1, 4.319756293365375]",0.9938493210290628,
moead__zdt1__adaptive_flat_operator__seed3,moead,adaptive_flat_operator,adaptive,zdt1,3,numpy,40,800,800,557.6459000585601,18,True,adaptive_flat_operator,simple_improvement,0.33031081562131687,0.33031081562131687,0.2716897361862816,44,0,0,0.8979259002770084,1.0,1.0,760,True,0.05394736842105263,0.9460526315789474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6200441855230086,"[1.1, 4.319756293365375]",0.4831318987908196,policy_states\moead__zdt1__adaptive_flat_operator__seed3.json
moead__zdt1__adaptive_flat_parameter__seed3,moead,adaptive_flat_parameter,adaptive,zdt1,3,numpy,40,800,800,546.1557999951765,19,True,adaptive_flat_parameter,simple_improvement,0.32447024387951373,0.32447024387951373,0.27443447217688355,0,160,0,1.0,0.36389196675900276,1.0,760,True,1.0,0.0,0.0,1.0,0.0,0.475,0.05394736842105263,0.05,0.3592105263157895,0.06184210526315789,3.2527642958333853,"[1.1, 4.319756293365375]",0.5541159853491245,policy_states\moead__zdt1__adaptive_flat_parameter__seed3.json
