problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat1,nsga2_curvgap,nsga2-curvgap,19,numpy,100,25000,30,2,20.279445699999997,100,0.6827796888164638,0.13184833878518326
zcat1,nsga2_curvgap,nsga2-curvgap,20,numpy,100,25000,30,2,20.438830799999778,100,0.5977372981299609,0.16045671674153195
zcat1,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,11.661310299999968,100,0.9853106657319181,0.0063732459925972445
zcat1,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,11.99306549999983,100,0.9868530783466108,0.005676705573255638
zcat1,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,11.557203200000004,100,0.9855414643291125,0.006206459494214725
zcat1,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,11.686376200000268,100,0.9857831978591541,0.006156993611941383
zcat1,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,11.617008199999873,100,0.985772437761663,0.006182415399055509
zcat1,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,11.545670900000005,100,0.9843672432660455,0.006742601517829533
zcat1,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,11.765475799999876,100,0.9865778349770693,0.005841653218869253
zcat1,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,11.553449299999556,100,0.9865474632465692,0.005873262040127625
zcat1,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,11.557822900000247,100,0.9854748116337034,0.006286891907821614
zcat1,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,11.522650599999906,100,0.9856547575904382,0.0062687351398276235
zcat1,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,11.522268699999586,100,0.9862918347156521,0.006016763437873714
zcat1,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,11.491256399999656,100,0.9866873602866931,0.005776413054313639
