variant,problem,engine,n_evals,seed,evals,runtime_seconds,hypervolume
tuned_aos,dtlz4,numba,100000,21,10000,1.8902639809966784,0.8464152191248575
tuned_aos,dtlz4,numba,100000,21,20000,7.893424844995025,0.8337717870245048
tuned_aos,dtlz4,numba,100000,21,50000,42.3568687789957,0.8420230218958541
tuned_aos,dtlz4,numba,100000,21,100000,150.27840087399818,0.8478633928145145
tuned_aos,dtlz4,numba,100000,22,5000,0.4055302549968473,0.8151609981942913
tuned_aos,dtlz4,numba,100000,22,10000,1.6955942139975375,0.8370342684296969
tuned_aos,dtlz4,numba,100000,22,20000,6.725406858997303,0.8491178027582643
tuned_aos,dtlz4,numba,100000,22,50000,36.16948878999392,0.8453343941105179
tuned_aos,dtlz4,numba,100000,22,100000,125.01972920599655,0.8620483682875285
tuned_aos,dtlz4,numba,100000,23,5000,0.3545074399953591,0.7928998678993914
tuned_aos,dtlz4,numba,100000,23,10000,1.5965495509954053,0.8412695220446748
tuned_aos,dtlz4,numba,100000,23,20000,6.522853493996081,0.8534819153172302
tuned_aos,dtlz4,numba,100000,23,50000,37.46623052599898,0.8604387182581801
tuned_aos,dtlz4,numba,100000,23,100000,132.4315364569993,0.8506465522742052
tuned_aos,dtlz4,numba,100000,24,5000,0.2646864459966309,0.820572476981251
tuned_aos,dtlz4,numba,100000,24,10000,1.310670990998915,0.8344583878659942
tuned_aos,dtlz4,numba,100000,24,20000,6.085320869999123,0.8515875488539351
tuned_aos,dtlz4,numba,100000,24,50000,37.26523726599408,0.8385710224745541
tuned_aos,dtlz4,numba,100000,24,100000,123.35032199799753,0.8509798923893015
tuned_aos,dtlz4,numba,100000,25,5000,0.4241247930040117,0.7963279780236039
tuned_aos,dtlz4,numba,100000,25,10000,1.720625437999843,0.8464983375547422
tuned_aos,dtlz4,numba,100000,25,20000,6.6969955029999255,0.8481961229213147
tuned_aos,dtlz4,numba,100000,25,50000,38.19486841100297,0.8635247423007952
tuned_aos,dtlz4,numba,100000,25,100000,133.12979101599922,0.8586923607865765
tuned_aos,dtlz4,numba,100000,26,5000,0.3962277669998002,0.8170881847337079
tuned_aos,dtlz4,numba,100000,26,10000,1.653840892999142,0.8467406251062934
tuned_aos,dtlz4,numba,100000,26,20000,6.873898477002513,0.8520643303405253
tuned_aos,dtlz4,numba,100000,26,50000,38.19111469900236,0.8389762738593473
tuned_aos,dtlz4,numba,100000,26,100000,130.9784739300012,0.8494614025233241
tuned_aos,dtlz4,numba,100000,27,5000,0.3687959969975054,0.7921055988540682
tuned_aos,dtlz4,numba,100000,27,10000,1.5187422149974736,0.8405453689974454
tuned_aos,dtlz4,numba,100000,27,20000,6.468058407001081,0.8450352238312024
tuned_aos,dtlz4,numba,100000,27,50000,34.66992470299738,0.8465763315915424
tuned_aos,dtlz4,numba,100000,27,100000,118.40743413499877,0.8655632089394825
tuned_aos,dtlz4,numba,100000,28,5000,0.3827852829999756,0.763396633125629
tuned_aos,dtlz4,numba,100000,28,10000,1.44267274899903,0.822970451599205
tuned_aos,dtlz4,numba,100000,28,20000,5.570746688994404,0.8462986370042439
tuned_aos,dtlz4,numba,100000,28,50000,31.58591810699727,0.8417351775213814
tuned_aos,dtlz4,numba,100000,28,100000,115.29723360799836,0.8525368532804256
tuned_aos,dtlz4,numba,100000,29,5000,0.3340461999978288,0.8106863638403804
tuned_aos,dtlz4,numba,100000,29,10000,1.4170161039946834,0.8416077470238867
tuned_aos,dtlz4,numba,100000,29,20000,6.027377569997043,0.8429171116752959
tuned_aos,dtlz4,numba,100000,29,50000,35.32336645900068,0.8303289679418864
tuned_aos,dtlz4,numba,100000,29,100000,122.18036074999692,0.8523143321718635
tuned_aos,dtlz5,numba,100000,0,5000,0.2974846299985074,0.9271468463292776
tuned_aos,dtlz5,numba,100000,0,10000,0.9103092149962322,0.9727818063854576
tuned_aos,dtlz5,numba,100000,0,20000,3.180926910994458,0.9786253425115556
tuned_aos,dtlz5,numba,100000,0,50000,16.664618814997084,0.9796813798212652
tuned_aos,dtlz5,numba,100000,0,100000,54.198158589999366,0.9794336807240178
tuned_aos,dtlz5,numba,100000,1,5000,0.3343713909998769,0.9612581137444856
tuned_aos,dtlz5,numba,100000,1,10000,1.1234644430005574,0.9765475507581534
tuned_aos,dtlz5,numba,100000,1,20000,3.889217980002286,0.9795853949470562
tuned_aos,dtlz5,numba,100000,1,50000,18.60765025600267,0.9783307053326004
tuned_aos,dtlz5,numba,100000,1,100000,58.13175814200076,0.978163533954176
tuned_aos,dtlz5,numba,100000,2,5000,0.2926064769999357,0.9286647408225294
tuned_aos,dtlz5,numba,100000,2,10000,0.8965022079937626,0.966731437280378
tuned_aos,dtlz5,numba,100000,2,20000,3.0886808119976195,0.9775727169575052
tuned_aos,dtlz5,numba,100000,2,50000,14.729405893995136,0.9796696926806427
tuned_aos,dtlz5,numba,100000,2,100000,49.24315238999407,0.9790109681698624
tuned_aos,dtlz5,numba,100000,3,5000,0.3468542339978739,0.9655072823137012
tuned_aos,dtlz5,numba,100000,3,10000,1.2080543199990643,0.9743522092442672
tuned_aos,dtlz5,numba,100000,3,20000,4.037377326996648,0.9771806811550714
tuned_aos,dtlz5,numba,100000,3,50000,18.09881620699889,0.978988893170996
tuned_aos,dtlz5,numba,100000,3,100000,54.97739507199731,0.9780988383445952
tuned_aos,dtlz5,numba,100000,4,5000,0.2818764910043683,0.9337353309412392
tuned_aos,dtlz5,numba,100000,4,10000,0.904715317003138,0.9681278819774456
tuned_aos,dtlz5,numba,100000,4,20000,3.1279905310002505,0.9763081680266028
tuned_aos,dtlz5,numba,100000,4,50000,15.634634370006095,0.979439483070412
tuned_aos,dtlz5,numba,100000,4,100000,50.38419170999987,0.9781120239794344
tuned_aos,dtlz5,numba,100000,5,5000,0.3413371130009182,0.9681673726193648
tuned_aos,dtlz5,numba,100000,5,10000,1.1683613380009774,0.9770992108561286
tuned_aos,dtlz5,numba,100000,5,20000,3.8745807300001616,0.9791090149874316
tuned_aos,dtlz5,numba,100000,5,50000,18.54438965600275,0.9763222884154148
tuned_aos,dtlz5,numba,100000,5,100000,56.02469498600112,0.9801573724013216
tuned_aos,dtlz5,numba,100000,6,5000,0.3412923119976767,0.964328982567698
tuned_aos,dtlz5,numba,100000,6,10000,1.1406833779983572,0.9761289675664008
tuned_aos,dtlz5,numba,100000,6,20000,3.893398993997834,0.9787956210045812
tuned_aos,dtlz5,numba,100000,6,50000,18.22928584300098,0.978759710246047
tuned_aos,dtlz5,numba,100000,6,100000,56.78625683100108,0.9793215727025644
tuned_aos,dtlz5,numba,100000,7,5000,0.3356544220005162,0.96501767210808
tuned_aos,dtlz5,numba,100000,7,10000,1.152130568996654,0.9766094361705592
tuned_aos,dtlz5,numba,100000,7,20000,3.9515733890002593,0.9788341634462636
tuned_aos,dtlz5,numba,100000,7,50000,18.753813634000835,0.9794162153378172
tuned_aos,dtlz5,numba,100000,7,100000,58.08267942499515,0.978535907004194
tuned_aos,dtlz5,numba,100000,8,5000,0.3232613110012607,0.952781654123528
tuned_aos,dtlz5,numba,100000,8,10000,1.0236009010041016,0.9733269985895552
tuned_aos,dtlz5,numba,100000,8,20000,3.5961560499999905,0.97865646924598
tuned_aos,dtlz5,numba,100000,8,50000,17.405755384002987,0.979774557567462
tuned_aos,dtlz5,numba,100000,8,100000,55.11037717600266,0.9786211435528804
tuned_aos,dtlz5,numba,100000,9,5000,0.3336323289986467,0.9651494905548882
tuned_aos,dtlz5,numba,100000,9,10000,1.1682567989992094,0.9765310014740072
tuned_aos,dtlz5,numba,100000,9,20000,4.018264548001753,0.9791209610786268
tuned_aos,dtlz5,numba,100000,9,50000,18.619084705002024,0.9783880774774778
tuned_aos,dtlz5,numba,100000,9,100000,57.26667155900213,0.978944272307338
tuned_aos,dtlz5,numba,100000,10,5000,0.2718892080010846,0.9348606843797016
tuned_aos,dtlz5,numba,100000,10,10000,0.8851446179978666,0.9677188648970102
tuned_aos,dtlz5,numba,100000,10,20000,3.0319962020003004,0.9779309162765976
tuned_aos,dtlz5,numba,100000,10,50000,16.00053898400074,0.9801485472025364
tuned_aos,dtlz5,numba,100000,10,100000,53.8782070610032,0.9808021237746336
tuned_aos,dtlz5,numba,100000,11,5000,0.3127276329978485,0.9305143981946236
tuned_aos,dtlz5,numba,100000,11,10000,0.9531555759967888,0.9740693409239702
tuned_aos,dtlz5,numba,100000,11,20000,3.344988844000909,0.9789274420068044
tuned_aos,dtlz5,numba,100000,11,50000,16.961006466997787,0.9808123488898812
tuned_aos,dtlz5,numba,100000,11,100000,55.51609654999629,0.9782878115522268
tuned_aos,dtlz5,numba,100000,12,5000,0.3535314059990924,0.9683496452571042
tuned_aos,dtlz5,numba,100000,12,10000,1.1699854549951851,0.9760682662157528
tuned_aos,dtlz5,numba,100000,12,20000,4.058399641995493,0.9782365396883148
tuned_aos,dtlz5,numba,100000,12,50000,19.262435821001414,0.9776791911334022
tuned_aos,dtlz5,numba,100000,12,100000,58.52759832399897,0.9778301432531186
tuned_aos,dtlz5,numba,100000,13,5000,0.2978842809970956,0.9374045700334228
tuned_aos,dtlz5,numba,100000,13,10000,0.9463090650024242,0.9710625546736792
tuned_aos,dtlz5,numba,100000,13,20000,3.3664405059971614,0.9786160854957092
tuned_aos,dtlz5,numba,100000,13,50000,17.614989116002107,0.9804239865387928
tuned_aos,dtlz5,numba,100000,13,100000,55.84110821699869,0.9785899154647107
tuned_aos,dtlz5,numba,100000,14,5000,0.2886964520002948,0.9303027288483404
tuned_aos,dtlz5,numba,100000,14,10000,0.8900321969995275,0.9689330504266236
tuned_aos,dtlz5,numba,100000,14,20000,3.012783081001544,0.9782091041356228
tuned_aos,dtlz5,numba,100000,14,50000,15.212560435997148,0.9797797120027238
tuned_aos,dtlz5,numba,100000,14,100000,50.901597823001794,0.9786554548457832
tuned_aos,dtlz5,numba,100000,15,5000,0.2935127899982035,0.9253654811998376
tuned_aos,dtlz5,numba,100000,15,10000,0.8498021279956447,0.9709290737785328
tuned_aos,dtlz5,numba,100000,15,20000,2.900215413996193,0.9779793724194398
tuned_aos,dtlz5,numba,100000,15,50000,16.07594169100048,0.9783132447608854
tuned_aos,dtlz5,numba,100000,15,100000,54.14429015499627,0.9789599068403488
tuned_aos,dtlz5,numba,100000,16,5000,0.3226859560018056,0.9614821229444124
tuned_aos,dtlz5,numba,100000,16,10000,1.1035085449984765,0.9778680896926056
tuned_aos,dtlz5,numba,100000,16,20000,3.949713060996146,0.9792476171303596
tuned_aos,dtlz5,numba,100000,16,50000,18.75677522699698,0.9814162571440036
tuned_aos,dtlz5,numba,100000,16,100000,55.11187834099837,0.977490546371006
tuned_aos,dtlz5,numba,100000,17,5000,0.344042739001452,0.9617279255880916
tuned_aos,dtlz5,numba,100000,17,10000,1.2105383220041404,0.9755961694375378
tuned_aos,dtlz5,numba,100000,17,20000,4.162766464003653,0.9763736859413498
tuned_aos,dtlz5,numba,100000,17,50000,19.202289196000493,0.9793387008821977
tuned_aos,dtlz5,numba,100000,17,100000,56.41459397900326,0.9780484307781342
tuned_aos,dtlz5,numba,100000,18,5000,0.2929773840005509,0.9332690032703164
tuned_aos,dtlz5,numba,100000,18,10000,0.886089402003563,0.9698579836704336
tuned_aos,dtlz5,numba,100000,18,20000,2.937123405004968,0.978687594720648
tuned_aos,dtlz5,numba,100000,18,50000,15.928865541005509,0.9766509880405964
tuned_aos,dtlz5,numba,100000,18,100000,53.63466829700337,0.978815907814012
tuned_aos,dtlz5,numba,100000,19,5000,0.2905827749927994,0.931459062804914
tuned_aos,dtlz5,numba,100000,19,10000,0.931960251997225,0.9679746728166873
tuned_aos,dtlz5,numba,100000,19,20000,3.1505619139934424,0.978309950979678
tuned_aos,dtlz5,numba,100000,19,50000,16.43866093699762,0.979158616706245
tuned_aos,dtlz5,numba,100000,19,100000,54.27001884299534,0.9760953205666888
tuned_aos,dtlz5,numba,100000,20,5000,0.2782363840015023,0.9296833114174238
tuned_aos,dtlz5,numba,100000,20,10000,0.8955343310008175,0.970963505919896
tuned_aos,dtlz5,numba,100000,20,20000,3.089921712999057,0.9770102824056064
tuned_aos,dtlz5,numba,100000,20,50000,15.584922542999266,0.9770506921863428
tuned_aos,dtlz5,numba,100000,20,100000,48.74463550100336,0.979476210265796
tuned_aos,dtlz5,numba,100000,21,5000,0.3263098530005663,0.962681865017478
tuned_aos,dtlz5,numba,100000,21,10000,1.118987060996005,0.9738404195402678
tuned_aos,dtlz5,numba,100000,21,20000,3.907936090996373,0.980229898044918
tuned_aos,dtlz5,numba,100000,21,50000,17.86885862700001,0.9780154451491806
tuned_aos,dtlz5,numba,100000,21,100000,56.010568573001365,0.979087674499608
tuned_aos,dtlz5,numba,100000,22,5000,0.353504327002156,0.969661001393568
tuned_aos,dtlz5,numba,100000,22,10000,1.203294917002495,0.9749620436240726
tuned_aos,dtlz5,numba,100000,22,20000,4.13066221200279,0.977643856800796
tuned_aos,dtlz5,numba,100000,22,50000,18.527579172005066,0.9772878783031193
tuned_aos,dtlz5,numba,100000,22,100000,55.69416481100052,0.9790768491038936
tuned_aos,dtlz5,numba,100000,23,5000,0.2983954070004984,0.9442850465313908
tuned_aos,dtlz5,numba,100000,23,10000,0.984999540996796,0.9737617892153826
tuned_aos,dtlz5,numba,100000,23,20000,3.416623568002251,0.979684248260324
tuned_aos,dtlz5,numba,100000,23,50000,16.780994761997135,0.9787233875710784
tuned_aos,dtlz5,numba,100000,23,100000,54.069390480995935,0.9783100902507048
tuned_aos,dtlz5,numba,100000,24,5000,0.2934940409977571,0.9322842142312756
tuned_aos,dtlz5,numba,100000,24,10000,0.9089112450019456,0.9676588012377302
tuned_aos,dtlz5,numba,100000,24,20000,3.025753337999049,0.9766641025699296
tuned_aos,dtlz5,numba,100000,24,50000,14.93443036499957,0.9796002492954358
tuned_aos,dtlz5,numba,100000,24,100000,50.56017232799786,0.9785263430946456
tuned_aos,dtlz5,numba,100000,25,5000,0.3392598620048375,0.9674482452155916
tuned_aos,dtlz5,numba,100000,25,10000,1.159033244002785,0.976232303118897
tuned_aos,dtlz5,numba,100000,25,20000,4.044652655000391,0.9787926478444624
tuned_aos,dtlz5,numba,100000,25,50000,18.461518565003644,0.9777064433127172
tuned_aos,dtlz5,numba,100000,25,100000,58.16414617600094,0.9794929818670386
tuned_aos,dtlz5,numba,100000,26,5000,0.3014791009991313,0.9474150720141382
tuned_aos,dtlz5,numba,100000,26,10000,0.9536877629943774,0.9726357672646676
tuned_aos,dtlz5,numba,100000,26,20000,3.31059156399715,0.9779154010120168
tuned_aos,dtlz5,numba,100000,26,50000,17.01498212399747,0.9801388215555458
tuned_aos,dtlz5,numba,100000,26,100000,55.69787079199887,0.9784126640617276
tuned_aos,dtlz5,numba,100000,27,5000,0.3404056819999823,0.9467892704161908
tuned_aos,dtlz5,numba,100000,27,10000,0.9831805280045957,0.9730466087099232
tuned_aos,dtlz5,numba,100000,27,20000,3.4039555020062835,0.9797869905327936
tuned_aos,dtlz5,numba,100000,27,50000,16.877097540003888,0.9804576068523332
tuned_aos,dtlz5,numba,100000,27,100000,55.31555437300267,0.9784503762464692
tuned_aos,dtlz5,numba,100000,28,5000,0.3023480529955122,0.9430742714796682
tuned_aos,dtlz5,numba,100000,28,10000,0.9645854599948508,0.969759667058972
tuned_aos,dtlz5,numba,100000,28,20000,3.235757238995575,0.9800881831201912
tuned_aos,dtlz5,numba,100000,28,50000,16.404802906996338,0.9799239328770788
tuned_aos,dtlz5,numba,100000,28,100000,55.153768693999154,0.9796150773445536
tuned_aos,dtlz5,numba,100000,29,5000,0.2891186790002393,0.9308888142251716
tuned_aos,dtlz5,numba,100000,29,10000,0.9073408390031544,0.9660487708130828
tuned_aos,dtlz5,numba,100000,29,20000,3.1573491219969583,0.9758881627594896
tuned_aos,dtlz5,numba,100000,29,50000,15.151499553001486,0.9805373299256404
tuned_aos,dtlz5,numba,100000,29,100000,51.737846144002106,0.9778001381142174
tuned_aos,dtlz6,numba,100000,0,5000,0.3758346030008397,0.0
tuned_aos,dtlz6,numba,100000,0,10000,0.6733725489975768,0.0
tuned_aos,dtlz6,numba,100000,0,20000,1.237291601995821,0.0
tuned_aos,dtlz6,numba,100000,0,50000,4.676807504998578,0.9726523271919688
tuned_aos,dtlz6,numba,100000,0,100000,47.96647401699738,0.9814631025695164
tuned_aos,dtlz6,numba,100000,1,5000,0.3406655400031013,0.0
tuned_aos,dtlz6,numba,100000,1,10000,0.5987587290001102,0.0
tuned_aos,dtlz6,numba,100000,1,20000,1.1237086430046477,0.0
tuned_aos,dtlz6,numba,100000,1,50000,3.824448958002904,0.981560813191574
tuned_aos,dtlz6,numba,100000,1,100000,52.76736080300179,0.9820824936031972
tuned_aos,dtlz6,numba,100000,2,5000,0.3631523239964735,0.0
tuned_aos,dtlz6,numba,100000,2,10000,0.7268189739988884,0.0
tuned_aos,dtlz6,numba,100000,2,20000,1.416307883002446,0.0
tuned_aos,dtlz6,numba,100000,2,50000,4.035979198997666,0.7028324489879084
tuned_aos,dtlz6,numba,100000,2,100000,70.98297469799581,0.705658858906172
tuned_aos,dtlz6,numba,100000,3,5000,0.310214036006073,0.0
tuned_aos,dtlz6,numba,100000,3,10000,0.5685145150055178,0.0
tuned_aos,dtlz6,numba,100000,3,20000,1.0620602720009629,0.0
tuned_aos,dtlz6,numba,100000,3,50000,4.0875988400002825,0.9804943607300564
tuned_aos,dtlz6,numba,100000,3,100000,55.4822204230004,0.9816653736404968
tuned_aos,dtlz6,numba,100000,4,5000,0.3621380429976852,0.0
tuned_aos,dtlz6,numba,100000,4,10000,0.7084131450028508,0.0
tuned_aos,dtlz6,numba,100000,4,20000,1.3219101069989847,0.0
tuned_aos,dtlz6,numba,100000,4,50000,3.383419160003541,0.8068173699628693
tuned_aos,dtlz6,numba,100000,4,100000,30.077369655002254,0.9811634750734692
tuned_aos,dtlz6,numba,100000,5,5000,0.3196794440009398,0.0
tuned_aos,dtlz6,numba,100000,5,10000,0.5908530310043716,0.0
tuned_aos,dtlz6,numba,100000,5,20000,1.029446058004396,0.0
tuned_aos,dtlz6,numba,100000,5,50000,8.42731872600416,0.9801468976134196
tuned_aos,dtlz6,numba,100000,5,100000,80.60858822199953,0.982412519186824
tuned_aos,dtlz6,numba,100000,6,5000,0.3016168409958482,0.0
tuned_aos,dtlz6,numba,100000,6,10000,0.5989881999994395,0.0
tuned_aos,dtlz6,numba,100000,6,20000,1.0952216049990966,0.0
tuned_aos,dtlz6,numba,100000,6,50000,5.429960617999313,0.8133053900436378
tuned_aos,dtlz6,numba,100000,6,100000,81.76131569399877,0.8170643580528718
tuned_aos,dtlz6,numba,100000,7,5000,0.3230143359978683,0.0
tuned_aos,dtlz6,numba,100000,7,10000,0.6001268709951546,0.0
tuned_aos,dtlz6,numba,100000,7,20000,1.0978406829963203,0.0
tuned_aos,dtlz6,numba,100000,7,50000,3.747292923995701,0.797262536541385
tuned_aos,dtlz6,numba,100000,7,100000,37.863376221997896,0.981061862080043
tuned_aos,dtlz6,numba,100000,8,5000,0.3526988369994797,0.0
tuned_aos,dtlz6,numba,100000,8,10000,0.6437498099985532,0.0
tuned_aos,dtlz6,numba,100000,8,20000,1.1329585069979655,0.0
tuned_aos,dtlz6,numba,100000,8,50000,6.234990826000285,0.9795356495905212
tuned_aos,dtlz6,numba,100000,8,100000,67.47968776000198,0.9817028213854296
tuned_aos,dtlz6,numba,100000,9,5000,0.3211269009989337,0.0
tuned_aos,dtlz6,numba,100000,9,10000,0.573874939000234,0.0
tuned_aos,dtlz6,numba,100000,9,20000,1.0425104950045352,0.0
tuned_aos,dtlz6,numba,100000,9,50000,4.680111866000516,0.9818227803877478
tuned_aos,dtlz6,numba,100000,9,100000,61.38337374100229,0.9826842040901488
tuned_aos,dtlz6,numba,100000,10,5000,0.3648895599981188,0.0
tuned_aos,dtlz6,numba,100000,10,10000,0.6933104880008614,0.0
tuned_aos,dtlz6,numba,100000,10,20000,1.2563991810020525,0.0
tuned_aos,dtlz6,numba,100000,10,50000,3.957958427999984,0.7827691702159149
tuned_aos,dtlz6,numba,100000,10,100000,69.5972591940008,0.7896051127266187
tuned_aos,dtlz6,numba,100000,11,5000,0.3322185959987109,0.0
tuned_aos,dtlz6,numba,100000,11,10000,0.5974545050048619,0.0
tuned_aos,dtlz6,numba,100000,11,20000,1.095191036998585,0.0
tuned_aos,dtlz6,numba,100000,11,50000,3.82893430400145,0.6677382747484147
tuned_aos,dtlz6,numba,100000,11,100000,69.22595998400357,0.6606759993022132
tuned_aos,dtlz6,numba,100000,12,5000,0.3205441870013601,0.0
tuned_aos,dtlz6,numba,100000,12,10000,0.59135497600073,0.0
tuned_aos,dtlz6,numba,100000,12,20000,1.0760584029994789,0.0
tuned_aos,dtlz6,numba,100000,12,50000,6.318945566003094,0.982707041498757
tuned_aos,dtlz6,numba,100000,12,100000,72.4775523280041,0.9820239283146668
tuned_aos,dtlz6,numba,100000,13,5000,0.3341421479999553,0.0
tuned_aos,dtlz6,numba,100000,13,10000,0.6010372820019256,0.0
tuned_aos,dtlz6,numba,100000,13,20000,1.0468449480031268,0.0341662066013134
tuned_aos,dtlz6,numba,100000,13,50000,8.823385306997807,0.9800599648101394
tuned_aos,dtlz6,numba,100000,13,100000,53.30054028599989,0.9827408616977704
tuned_aos,dtlz6,numba,100000,14,5000,0.3647783909982536,0.0
tuned_aos,dtlz6,numba,100000,14,10000,0.7058233189964085,0.0
tuned_aos,dtlz6,numba,100000,14,20000,1.297272684998461,0.0
tuned_aos,dtlz6,numba,100000,14,50000,3.423239049996482,0.9815706385522814
tuned_aos,dtlz6,numba,100000,14,100000,51.137281158000405,0.9812270206570428
tuned_aos,dtlz6,numba,100000,15,5000,0.3617762569992919,0.0
tuned_aos,dtlz6,numba,100000,15,10000,0.6705746969964821,0.0
tuned_aos,dtlz6,numba,100000,15,20000,1.2455002069982584,0.0
tuned_aos,dtlz6,numba,100000,15,50000,4.244077919000119,0.7913691223589946
tuned_aos,dtlz6,numba,100000,15,100000,40.50238970400096,0.9822167824568822
tuned_aos,dtlz6,numba,100000,16,5000,0.3155588189983973,0.0
tuned_aos,dtlz6,numba,100000,16,10000,0.5873169109981973,0.0
tuned_aos,dtlz6,numba,100000,16,20000,1.0729595299999346,0.0
tuned_aos,dtlz6,numba,100000,16,50000,5.37973559499369,0.6663568318298664
tuned_aos,dtlz6,numba,100000,16,100000,71.97548312199797,0.6592330304261732
tuned_aos,dtlz6,numba,100000,17,5000,0.3193845069981762,0.0
tuned_aos,dtlz6,numba,100000,17,10000,0.60403766699892,0.0
